,o,h,l,c,stateFeature_0,stateFeature_1,stateFeature_2,stateFeature_3,stateFeature_4,reward,totalReward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,accountBalance,unrealizedPL,allPL,positionStatus,positionSize,entryPrice,exitPrice,action,predValueAction_0
0,0.9992066769922769,1.0017712617096515,0.9980258086752994,1.0017712617096515,1.0,0.0,0.0,0.0,0.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,2.0,
1,1.0014381309260176,1.0032679479818767,1.0009513156726857,1.0032679479818767,1.0,0.0,0.5,-0.0031933725444504234,0.1,0.0,0.0,3.0,0.0,0.0,1.0,1.0,True,498.4033137277748,500.0,-1.5966862722252118,0.0,0.5,1000.0,1.0017712617096515,,1.0,
2,1.003871194063465,1.0051184882049755,1.003467269761263,1.0047976786460546,1.0,0.0,0.5,-0.0062528338728063074,0.1,0.0,0.0,3.0,0.0,0.0,2.0,1.0,True,496.87358306359687,500.0,-3.1264169364031535,0.0,0.5,1000.0,,,4.0,
3,1.004403935585293,1.0086199320791907,1.004403935585293,1.0086199320791907,1.0,0.0,0.5,-0.013897340739078355,0.15,0.0,0.0,3.0,0.0,0.0,3.0,1.0,True,493.0513296304608,500.0,-6.948670369539178,0.0,0.5,1500.0,,,3.0,
4,1.0089049717904492,1.0100756489784362,1.006952467153037,1.0097071223330216,1.0,0.0,0.0,0.0,0.15211397980857708,-0.013897340739078355,-0.013897340739078355,3.0,0.0,0.0,4.0,1.0,False,493.0513296304608,493.0513296304608,0.0,-6.9486703695391725,0.0,1500.0,,1.0086199320791907,3.0,
5,1.0091553594299532,1.0106970945784257,1.0091553594299532,1.0106970945784257,1.0,0.0,0.0,0.0,0.15211397980857708,0.0,-0.013897340739078355,3.0,0.0,0.0,5.0,1.0,False,493.0513296304608,493.0513296304608,0.0,-6.9486703695391725,0.0,1500.0,,,0.0,
6,1.0082895192429202,1.0112957010398576,1.0082895192429202,1.0098068115081724,1.0,0.0,0.0,0.0,0.15211397980857708,0.0,-0.013897340739078355,3.0,0.0,0.0,6.0,1.0,False,493.0513296304608,493.0513296304608,0.0,-6.9486703695391725,0.0,1500.0,,,0.0,
7,1.011968376341313,1.011968376341313,1.0091916979379443,1.0091916979379443,1.0,0.0,0.0,0.0,0.15211397980857708,0.0,-0.013897340739078355,3.0,0.0,0.0,7.0,1.0,False,493.0513296304608,493.0513296304608,0.0,-6.9486703695391725,0.0,1500.0,,,4.0,
8,1.0105776451049493,1.011045389059962,1.0080046010790928,1.0080046010790928,1.0,1.0,0.0,0.0,0.20281863974476944,0.0,-0.013897340739078355,3.0,0.0,0.0,8.0,1.0,False,493.0513296304608,493.0513296304608,0.0,-6.9486703695391725,0.0,2000.0,,,5.0,
9,1.008753839509314,1.008753839509314,1.0069543130463072,1.0069543130463072,1.0,1.0,0.0,0.0,0.15211397980857708,0.0,-0.013897340739078355,3.0,0.0,0.0,9.0,1.0,False,493.0513296304608,493.0513296304608,0.0,-6.9486703695391725,0.0,1500.0,,,0.0,
